time,gFx,gFy,gFz,TgF
13.461000,0.7230,-1.0399,0.3599,1.317
13.463000,0.7277,-1.0101,0.3687,1.298
13.467000,0.7335,-0.9776,0.3731,1.278
13.470000,0.7401,-0.9404,0.3746,1.254
13.475000,0.7474,-0.9004,0.3714,1.228
13.479000,0.7557,-0.8584,0.3641,1.200
13.483000,0.7638,-0.8158,0.3545,1.172
13.486000,0.7719,-0.7714,0.3436,1.144
13.490000,0.7809,-0.7262,0.3313,1.117
13.495000,0.7897,-0.6795,0.3164,1.089
13.499000,0.7990,-0.6358,0.2996,1.064
13.503000,0.8078,-0.5960,0.2800,1.042
13.506000,0.8146,-0.5635,0.2593,1.024
13.511000,0.8205,-0.5354,0.2409,1.009
13.515000,0.8259,-0.5088,0.2246,0.996
13.519000,0.8312,-0.4843,0.2087,0.984
13.523000,0.8369,-0.4638,0.1906,0.976
13.530000,0.8405,-0.4457,0.1664,0.966
13.531000,0.8442,-0.4298,0.1383,0.957
13.535000,0.8461,-0.4169,0.1068,0.949
13.539000,0.8479,-0.4052,0.0768,0.943
13.576000,0.8486,-0.3951,0.0497,0.937
13.577000,0.8491,-0.3876,0.0250,0.934
13.577000,0.8466,-0.3827,0.0030,0.929
13.578000,0.8432,-0.3780,-0.0158,0.924
13.578000,0.8373,-0.3756,-0.0346,0.918
13.578000,0.8317,-0.3739,-0.0542,0.914
13.579000,0.8229,-0.3724,-0.0742,0.906
13.579000,0.8161,-0.3697,-0.0945,0.901
13.579000,0.8090,-0.3649,-0.1157,0.895
13.581000,0.8029,-0.3575,-0.1387,0.890
13.583000,0.7963,-0.3492,-0.1636,0.885
13.587000,0.7892,-0.3409,-0.1885,0.880
13.591000,0.7797,-0.3331,-0.2120,0.874
13.596000,0.7702,-0.3263,-0.2357,0.869
13.600000,0.7587,-0.3214,-0.2574,0.863
13.604000,0.7462,-0.3194,-0.2782,0.858
13.607000,0.7333,-0.3187,-0.2978,0.853
13.612000,0.7174,-0.3192,-0.3149,0.846
13.615000,0.7003,-0.3228,-0.3285,0.838
13.619000,0.6817,-0.3275,-0.3427,0.830
13.624000,0.6649,-0.3307,-0.3581,0.824
13.627000,0.6497,-0.3321,-0.3701,0.818
13.631000,0.6351,-0.3326,-0.3794,0.811
13.636000,0.6182,-0.3338,-0.3852,0.801
13.640000,0.5991,-0.3385,-0.3847,0.788
13.643000,0.5811,-0.3431,-0.3828,0.776
13.646000,0.5662,-0.3487,-0.3779,0.765
13.651000,0.5522,-0.3541,-0.3662,0.751
13.655000,0.5410,-0.3590,-0.3488,0.737
13.664000,0.5329,-0.3634,-0.3241,0.722
13.665000,0.5268,-0.3656,-0.2934,0.705
13.667000,0.5239,-0.3658,-0.2577,0.689
13.671000,0.5210,-0.3649,-0.2208,0.673
13.675000,0.5185,-0.3627,-0.1841,0.659
13.713000,0.5144,-0.3624,-0.1499,0.647
13.713000,0.5092,-0.3629,-0.1165,0.636
13.714000,0.5051,-0.3651,-0.0859,0.629
13.714000,0.4968,-0.3656,-0.0586,0.620
13.715000,0.4877,-0.3646,-0.0337,0.610
13.715000,0.4814,-0.3634,-0.0100,0.603
13.715000,0.4792,-0.3636,0.0133,0.602
13.715000,0.4758,-0.3631,0.0360,0.600
13.715000,0.4728,-0.3617,0.0567,0.598
13.717000,0.4694,-0.3622,0.0770,0.598
13.719000,0.4675,-0.3639,0.0961,0.600
13.723000,0.4684,-0.3678,0.1149,0.607
13.728000,0.4689,-0.3688,0.1327,0.611
13.731000,0.4682,-0.3671,0.1471,0.613
13.735000,0.4697,-0.3661,0.1584,0.616
13.740000,0.4724,-0.3671,0.1694,0.622
13.745000,0.4767,-0.3688,0.1804,0.629
13.747000,0.4821,-0.3722,0.1901,0.638
13.751000,0.4885,-0.3766,0.1997,0.648
13.755000,0.4953,-0.3807,0.2082,0.659
13.761000,0.5004,-0.3827,0.2138,0.665
13.765000,0.5078,-0.3868,0.2175,0.674
13.767000,0.5188,-0.3917,0.2204,0.686
13.771000,0.5295,-0.3969,0.2234,0.698
13.781000,0.5410,-0.4017,0.2253,0.711
13.781000,0.5542,-0.4069,0.2234,0.723
13.786000,0.5679,-0.4115,0.2175,0.734
13.787000,0.5811,-0.4174,0.2099,0.746
13.792000,0.5967,-0.4242,0.2001,0.759
13.815000,0.6150,-0.4328,0.1894,0.776
13.816000,0.6358,-0.4403,0.1777,0.794
13.816000,0.6573,-0.4484,0.1633,0.812
13.816000,0.6771,-0.4577,0.1484,0.831
13.816000,0.6961,-0.4665,0.1342,0.849
13.817000,0.7123,-0.4792,0.1195,0.867
13.819000,0.7264,-0.4931,0.1073,0.885
13.823000,0.7404,-0.5092,0.0958,0.904
13.827000,0.7528,-0.5244,0.0851,0.921
13.831000,0.7650,-0.5408,0.0755,0.940
13.836000,0.7780,-0.5566,0.0663,0.959
13.840000,0.7934,-0.5725,0.0584,0.980
13.844000,0.8080,-0.5884,0.0543,1.001
13.848000,0.8256,-0.6021,0.0521,1.023
13.851000,0.8481,-0.6143,0.0548,1.049
13.855000,0.8698,-0.6248,0.0589,1.073
13.860000,0.8923,-0.6316,0.0653,1.095
13.863000,0.9119,-0.6343,0.0690,1.113
13.867000,0.9324,-0.6329,0.0697,1.129
13.871000,0.9544,-0.6307,0.0690,1.146
13.890000,0.9751,-0.6253,0.0680,1.160
13.890000,0.9900,-0.6206,0.0653,1.170
13.890000,1.0049,-0.6175,0.0636,1.181
13.890000,1.0208,-0.6143,0.0636,1.193
13.892000,1.0343,-0.6092,0.0646,1.202
13.949000,1.0475,-0.5999,0.0643,1.209
13.949000,1.0614,-0.5904,0.0633,1.216
13.950000,1.0736,-0.5823,0.0606,1.223
13.950000,1.0834,-0.5725,0.0572,1.227
13.950000,1.0926,-0.5618,0.0521,1.230
13.950000,1.1027,-0.5549,0.0499,1.235
13.951000,1.1124,-0.5491,0.0499,1.242
13.951000,1.1193,-0.5430,0.0526,1.245
13.951000,1.1276,-0.5371,0.0540,1.250
13.952000,1.1339,-0.5303,0.0560,1.253
13.952000,1.1369,-0.5259,0.0550,1.254
13.952000,1.1422,-0.5219,0.0531,1.257
13.952000,1.1474,-0.5171,0.0489,1.259
13.952000,1.1530,-0.5124,0.0438,1.262
13.953000,1.1586,-0.5061,0.0362,1.265
13.956000,1.1633,-0.5017,0.0282,1.267
13.959000,1.1650,-0.4982,0.0186,1.267
13.963000,1.1650,-0.4953,0.0101,1.266
13.967000,1.1640,-0.4924,0.0001,1.264
13.972000,1.1613,-0.4892,-0.0117,1.260
13.976000,1.1603,-0.4875,-0.0263,1.259
13.983000,1.1603,-0.4873,-0.0410,1.259
13.984000,1.1611,-0.4899,-0.0564,1.261
13.987000,1.1628,-0.4948,-0.0713,1.266
13.991000,1.1657,-0.5026,-0.0828,1.272
14.017000,1.1664,-0.5129,-0.0906,1.277
14.018000,1.1681,-0.5271,-0.0950,1.285
14.018000,1.1679,-0.5420,-0.0989,1.291
14.018000,1.1669,-0.5603,-0.1023,1.298
14.018000,1.1654,-0.5813,-0.1050,1.307
14.019000,1.1635,-0.6033,-0.1028,1.315
14.019000,1.1589,-0.6246,-0.0974,1.320
14.022000,1.1518,-0.6463,-0.0908,1.324
14.027000,1.1464,-0.6683,-0.0850,1.330
14.030000,1.1454,-0.6905,-0.0784,1.340
14.034000,1.1457,-0.7147,-0.0710,1.352
14.039000,1.1479,-0.7408,-0.0637,1.368
14.044000,1.1508,-0.7704,-0.0591,1.386
14.048000,1.1559,-0.7970,-0.0542,1.405
14.051000,1.1640,-0.8249,-0.0449,1.427
14.055000,1.1703,-0.8544,-0.0302,1.449
14.060000,1.1733,-0.8813,-0.0131,1.467
14.063000,1.1789,-0.8989,0.0052,1.483
14.067000,1.1869,-0.9111,0.0218,1.496
14.070000,1.1948,-0.9204,0.0387,1.509
14.076000,1.2033,-0.9231,0.0570,1.518
14.080000,1.2128,-0.9207,0.0763,1.525
14.085000,1.2204,-0.9148,0.0953,1.528
14.088000,1.2243,-0.9050,0.1139,1.527
14.099000,1.2255,-0.8908,0.1330,1.521
14.099000,1.2241,-0.8711,0.1530,1.510
14.100000,1.2190,-0.8466,0.1733,1.494
14.103000,1.2126,-0.8180,0.1953,1.476
14.107000,1.2019,-0.7868,0.2199,1.453
14.120000,1.1894,-0.7533,0.2463,1.429
14.121000,1.1757,-0.7174,0.2727,1.404
14.122000,1.1606,-0.6817,0.2986,1.379
14.125000,1.1437,-0.6458,0.3245,1.353
14.167000,1.1244,-0.6114,0.3492,1.327
14.168000,1.1005,-0.5794,0.3748,1.299
14.168000,1.0770,-0.5488,0.3973,1.272
14.168000,1.0543,-0.5197,0.4132,1.246
14.169000,1.0325,-0.4931,0.4237,1.220
14.169000,1.0091,-0.4702,0.4298,1.193
14.169000,0.9805,-0.4535,0.4325,1.164
14.169000,0.9463,-0.4443,0.4283,1.130
14.169000,0.9075,-0.4408,0.4173,1.092
14.169000,0.8694,-0.4389,0.3980,1.052
14.170000,0.8337,-0.4386,0.3721,1.013
14.171000,0.8022,-0.4391,0.3443,0.977
14.175000,0.7770,-0.4396,0.3181,0.948
14.178000,0.7562,-0.4408,0.2952,0.924
14.183000,0.7374,-0.4440,0.2754,0.904
14.186000,0.7211,-0.4513,0.2583,0.889
14.190000,0.7069,-0.4599,0.2431,0.878
14.196000,0.6942,-0.4689,0.2290,0.868
14.199000,0.6832,-0.4785,0.2136,0.861
14.202000,0.6739,-0.4865,0.1970,0.854
14.206000,0.6654,-0.4929,0.1806,0.847
14.227000,0.6585,-0.4970,0.1630,0.841
14.227000,0.6539,-0.4990,0.1442,0.835
14.227000,0.6507,-0.4987,0.1237,0.829
14.228000,0.6485,-0.4953,0.1036,0.823
14.228000,0.6485,-0.4892,0.0831,0.817
14.231000,0.6502,-0.4819,0.0621,0.812
14.234000,0.6531,-0.4755,0.0394,0.809
14.238000,0.6585,-0.4692,0.0159,0.809
14.242000,0.6632,-0.4626,-0.0039,0.809
14.246000,0.6680,-0.4540,-0.0200,0.808
14.251000,0.6727,-0.4465,-0.0310,0.808
14.254000,0.6773,-0.4391,-0.0376,0.808
14.259000,0.6822,-0.4311,-0.0417,0.808
14.263000,0.6871,-0.4235,-0.0442,0.808
14.267000,0.6913,-0.4179,-0.0449,0.809
14.274000,0.6947,-0.4144,-0.0442,0.810
14.274000,0.6971,-0.4098,-0.0439,0.810
14.279000,0.6998,-0.4076,-0.0437,0.811
14.283000,0.7015,-0.4047,-0.0439,0.811
14.286000,0.7035,-0.4042,-0.0449,0.813
14.291000,0.7074,-0.4047,-0.0454,0.816
14.299000,0.7110,-0.4061,-0.0466,0.820
14.300000,0.7147,-0.4064,-0.0478,0.824
14.302000,0.7201,-0.4066,-0.0495,0.828
14.306000,0.7264,-0.4074,-0.0517,0.834
14.333000,0.7320,-0.4074,-0.0561,0.840
14.334000,0.7372,-0.4057,-0.0615,0.844
14.334000,0.7430,-0.4044,-0.0676,0.849
14.334000,0.7470,-0.4039,-0.0732,0.852
14.334000,0.7489,-0.4035,-0.0818,0.855
14.335000,0.7514,-0.4027,-0.0928,0.858
14.335000,0.7553,-0.4022,-0.1018,0.862
14.340000,0.7597,-0.4020,-0.1072,0.866
14.343000,0.7626,-0.3995,-0.1109,0.868
14.348000,0.7641,-0.3976,-0.1121,0.869
14.351000,0.7641,-0.3969,-0.1104,0.868
14.356000,0.7626,-0.3966,-0.1043,0.866
14.361000,0.7609,-0.3978,-0.0933,0.864
14.363000,0.7592,-0.4010,-0.0789,0.862
14.367000,0.7565,-0.4057,-0.0622,0.861
14.371000,0.7523,-0.4108,-0.0439,0.858
14.375000,0.7472,-0.4162,-0.0256,0.856
14.380000,0.7440,-0.4225,-0.0075,0.856
14.383000,0.7391,-0.4281,0.0098,0.854
14.388000,0.7345,-0.4330,0.0260,0.853
14.390000,0.7299,-0.4379,0.0421,0.852
14.398000,0.7237,-0.4418,0.0570,0.850
14.400000,0.7167,-0.4450,0.0714,0.847
14.402000,0.7088,-0.4491,0.0829,0.843
14.408000,0.7037,-0.4530,0.0924,0.842
14.453000,0.6981,-0.4594,0.1019,0.842
14.454000,0.6934,-0.4658,0.1100,0.843
14.454000,0.6905,-0.4719,0.1193,0.845
14.454000,0.6893,-0.4794,0.1286,0.849
14.454000,0.6878,-0.4855,0.1374,0.853
14.454000,0.6849,-0.4904,0.1444,0.855
14.455000,0.6837,-0.4943,0.1505,0.857
14.455000,0.6832,-0.4963,0.1557,0.859
14.455000,0.6817,-0.5009,0.1598,0.861
14.455000,0.6805,-0.5056,0.1635,0.863
14.456000,0.6798,-0.5107,0.1672,0.867
14.456000,0.6803,-0.5161,0.1713,0.871
14.461000,0.6803,-0.5222,0.1745,0.875
14.463000,0.6812,-0.5281,0.1774,0.880
14.466000,0.6829,-0.5329,0.1794,0.885
14.470000,0.6851,-0.5386,0.1816,0.890
14.475000,0.6871,-0.5434,0.1823,0.895
14.478000,0.6886,-0.5495,0.1816,0.899
14.483000,0.6905,-0.5569,0.1848,0.906
14.486000,0.6932,-0.5667,0.1892,0.915
14.490000,0.6954,-0.5776,0.1943,0.925
14.495000,0.6993,-0.5904,0.1992,0.937
14.499000,0.7032,-0.6045,0.2031,0.949
14.502000,0.7057,-0.6177,0.2063,0.960
14.507000,0.7074,-0.6321,0.2082,0.971
14.514000,0.7091,-0.6465,0.2104,0.982
14.515000,0.7108,-0.6622,0.2131,0.995
14.519000,0.7140,-0.6771,0.2153,1.007
14.522000,0.7179,-0.6920,0.2182,1.021
14.547000,0.7218,-0.7064,0.2212,1.034
14.548000,0.7259,-0.7193,0.2224,1.046
14.548000,0.7299,-0.7308,0.2214,1.056
14.548000,0.7333,-0.7416,0.2187,1.066
14.548000,0.7369,-0.7509,0.2136,1.074
14.549000,0.7394,-0.7582,0.2089,1.079
14.551000,0.7418,-0.7665,0.2060,1.086
14.555000,0.7418,-0.7748,0.2060,1.092
14.560000,0.7426,-0.7836,0.2089,1.100
14.563000,0.7418,-0.7929,0.2124,1.106
14.566000,0.7389,-0.8009,0.2153,1.111
14.571000,0.7372,-0.8090,0.2165,1.116
14.576000,0.7360,-0.8158,0.2185,1.120
14.579000,0.7338,-0.8217,0.2207,1.124
14.584000,0.7316,-0.8271,0.2251,1.127
14.586000,0.7286,-0.8325,0.2309,1.130
14.591000,0.7262,-0.8373,0.2351,1.133
14.597000,0.7237,-0.8425,0.2373,1.136
14.599000,0.7223,-0.8459,0.2383,1.138
14.603000,0.7206,-0.8493,0.2375,1.139
14.607000,0.7176,-0.8527,0.2363,1.139
14.619000,0.7152,-0.8554,0.2326,1.139
14.620000,0.7135,-0.8579,0.2278,1.139
14.621000,0.7137,-0.8613,0.2214,1.140
14.623000,0.7135,-0.8684,0.2131,1.144
14.672000,0.7149,-0.8762,0.2041,1.149
14.673000,0.7181,-0.8869,0.1943,1.158
14.674000,0.7228,-0.8996,0.1852,1.169
14.674000,0.7262,-0.9126,0.1755,1.179
14.674000,0.7323,-0.9263,0.1652,1.192
14.674000,0.7404,-0.9390,0.1530,1.205
14.676000,0.7494,-0.9519,0.1391,1.219
14.676000,0.7579,-0.9654,0.1259,1.234
14.677000,0.7641,-0.9788,0.1146,1.247
14.677000,0.7721,-0.9888,0.1044,1.259
14.677000,0.7807,-0.9979,0.0958,1.271
14.678000,0.7878,-1.0069,0.0887,1.282
14.678000,0.7926,-1.0167,0.0846,1.292
14.684000,0.7943,-1.0269,0.0814,1.301
14.685000,0.7980,-1.0372,0.0785,1.311
14.686000,0.8022,-1.0472,0.0775,1.321
14.691000,0.8090,-1.0584,0.0799,1.335
14.695000,0.8139,-1.0702,0.0858,1.347
14.700000,0.8171,-1.0851,0.0941,1.362
14.704000,0.8183,-1.0995,0.1046,1.375
14.707000,0.8185,-1.1124,0.1173,1.386
14.711000,0.8215,-1.1227,0.1305,1.397
14.715000,0.8256,-1.1290,0.1457,1.406
14.719000,0.8290,-1.1320,0.1625,1.412
14.722000,0.8332,-1.1286,0.1791,1.414
14.735000,0.8393,-1.1198,0.1972,1.413
14.735000,0.8457,-1.1073,0.2163,1.410
14.739000,0.8542,-1.0929,0.2363,1.407
14.740000,0.8618,-1.0763,0.2573,1.403
14.761000,0.8674,-1.0536,0.2751,1.392
14.762000,0.8720,-1.0274,0.2918,1.379
14.762000,0.8762,-0.9991,0.3069,1.364
14.762000,0.8796,-0.9656,0.3208,1.345
14.762000,0.8828,-0.9265,0.3316,1.322
14.763000,0.8887,-0.8850,0.3374,1.299
14.767000,0.8950,-0.8413,0.3392,1.274
14.771000,0.9031,-0.7934,0.3374,1.249
14.775000,0.9114,-0.7450,0.3318,1.223
14.779000,0.9197,-0.6983,0.3228,1.199
14.783000,0.9295,-0.6544,0.3115,1.179
14.787000,0.9414,-0.6126,0.2966,1.162
14.791000,0.9546,-0.5737,0.2773,1.148
14.795000,0.9661,-0.5427,0.2568,1.137
14.799000,0.9746,-0.5166,0.2348,1.128
14.803000,0.9773,-0.4978,0.2106,1.117
14.806000,0.9734,-0.4868,0.1811,1.103
14.810000,0.9681,-0.4826,0.1471,1.092
14.814000,0.9612,-0.4829,0.1134,1.082
14.820000,0.9514,-0.4855,0.0795,1.071
14.822000,0.9404,-0.4902,0.0448,1.061
14.835000,0.9285,-0.4946,0.0115,1.052
14.836000,0.9141,-0.4978,-0.0212,1.041
14.836000,0.9011,-0.5012,-0.0530,1.032
14.839000,0.8884,-0.5066,-0.0828,1.026
14.871000,0.8750,-0.5127,-0.1099,1.020
14.872000,0.8606,-0.5185,-0.1343,1.014
14.873000,0.8449,-0.5215,-0.1551,1.005
14.873000,0.8312,-0.5229,-0.1717,0.997
14.873000,0.8178,-0.5234,-0.1934,0.990
14.874000,0.8044,-0.5212,-0.2157,0.982
14.874000,0.7912,-0.5161,-0.2333,0.973
14.874000,0.7802,-0.5100,-0.2482,0.965
14.876000,0.7677,-0.5012,-0.2596,0.953
14.882000,0.7555,-0.4926,-0.2679,0.941
14.883000,0.7457,-0.4814,-0.2726,0.929
14.888000,0.7379,-0.4694,-0.2728,0.916
14.892000,0.7340,-0.4572,-0.2709,0.906
14.896000,0.7335,-0.4421,-0.2633,0.896
14.899000,0.7364,-0.4257,-0.2486,0.886
14.903000,0.7416,-0.4086,-0.2267,0.877
14.907000,0.7460,-0.3905,-0.1991,0.865
14.911000,0.7462,-0.3729,-0.1656,0.850
14.914000,0.7438,-0.3587,-0.1314,0.836
14.919000,0.7377,-0.3453,-0.1004,0.821
14.924000,0.7277,-0.3346,-0.0735,0.804
14.928000,0.7167,-0.3236,-0.0503,0.788
14.931000,0.7057,-0.3128,-0.0288,0.772
14.936000,0.6952,-0.3021,-0.0097,0.758
14.940000,0.6844,-0.2921,0.0079,0.744
14.944000,0.6729,-0.2823,0.0220,0.730
14.947000,0.6605,-0.2730,0.0345,0.715
14.951000,0.6485,-0.2662,0.0426,0.702
14.955000,0.6346,-0.2598,0.0497,0.687
14.971000,0.6202,-0.2535,0.0567,0.672
14.972000,0.6035,-0.2503,0.0628,0.656
14.972000,0.5874,-0.2476,0.0690,0.641
14.973000,0.5713,-0.2454,0.0738,0.626
14.978000,0.5569,-0.2427,0.0785,0.613
14.979000,0.5422,-0.2422,0.0807,0.599
14.986000,0.5293,-0.2427,0.0819,0.588
14.987000,0.5171,-0.2442,0.0821,0.578
14.991000,0.5075,-0.2459,0.0821,0.570
15.027000,0.4997,-0.2491,0.0814,0.564
15.028000,0.4921,-0.2527,0.0802,0.559
15.028000,0.4875,-0.2557,0.0797,0.556
15.028000,0.4843,-0.2591,0.0760,0.554
15.028000,0.4824,-0.2613,0.0721,0.553
15.029000,0.4826,-0.2620,0.0665,0.553
15.029000,0.4846,-0.2615,0.0584,0.554
15.029000,0.4885,-0.2598,0.0484,0.555
15.030000,0.4934,-0.2574,0.0367,0.558
15.032000,0.4990,-0.2561,0.0228,0.561
15.035000,0.5073,-0.2544,0.0101,0.568
15.040000,0.5149,-0.2530,-0.0014,0.574
15.045000,0.5229,-0.2520,-0.0139,0.581
15.046000,0.5303,-0.2525,-0.0285,0.588
15.051000,0.5400,-0.2542,-0.0420,0.598
15.055000,0.5522,-0.2571,-0.0547,0.612
15.059000,0.5652,-0.2627,-0.0664,0.627
15.065000,0.5776,-0.2693,-0.0757,0.642
15.067000,0.5891,-0.2769,-0.0840,0.656
15.071000,0.5999,-0.2857,-0.0891,0.670
15.075000,0.6104,-0.2950,-0.0935,0.684
15.090000,0.6219,-0.3062,-0.0957,0.700
15.091000,0.6329,-0.3184,-0.0962,0.715
15.091000,0.6448,-0.3321,-0.0952,0.732
15.092000,0.6592,-0.3463,-0.0930,0.750
15.101000,0.6751,-0.3602,-0.0894,0.770
15.102000,0.6920,-0.3746,-0.0850,0.791
15.103000,0.7074,-0.3898,-0.0808,0.812
15.107000,0.7198,-0.4076,-0.0764,0.831
15.112000,0.7303,-0.4257,-0.0740,0.849
15.115000,0.7401,-0.4447,-0.0732,0.867
15.119000,0.7492,-0.4645,-0.0723,0.884
15.123000,0.7597,-0.4848,-0.0686,0.904
15.128000,0.7682,-0.5036,-0.0642,0.921
15.131000,0.7787,-0.5217,-0.0588,0.939
15.134000,0.7904,-0.5395,-0.0515,0.958
15.139000,0.8031,-0.5554,-0.0403,0.977
15.143000,0.8166,-0.5701,-0.0266,0.996
15.147000,0.8293,-0.5830,-0.0104,1.014
15.151000,0.8413,-0.5930,0.0059,1.029
15.155000,0.8515,-0.6021,0.0208,1.043
15.159000,0.8608,-0.6101,0.0318,1.056
15.163000,0.8708,-0.6160,0.0448,1.068
15.167000,0.8799,-0.6216,0.0616,1.079
15.171000,0.8855,-0.6260,0.0836,1.088
15.176000,0.8923,-0.6302,0.1076,1.098
15.189000,0.9023,-0.6309,0.1320,1.109
15.190000,0.9116,-0.6311,0.1559,1.120
15.191000,0.9204,-0.6302,0.1779,1.130
15.191000,0.9287,-0.6282,0.1992,1.139
15.238000,0.9353,-0.6265,0.2194,1.147
15.239000,0.9400,-0.6253,0.2378,1.154
15.240000,0.9417,-0.6258,0.2554,1.159
15.240000,0.9434,-0.6255,0.2712,1.164
15.240000,0.9456,-0.6268,0.2842,1.169
15.240000,0.9458,-0.6277,0.2969,1.173
15.240000,0.9466,-0.6258,0.3074,1.176
15.241000,0.9487,-0.6197,0.3150,1.176
15.241000,0.9502,-0.6131,0.3196,1.175
15.241000,0.9529,-0.6067,0.3199,1.174
15.242000,0.9551,-0.6033,0.3162,1.173
15.242000,0.9583,-0.6033,0.3079,1.173
15.245000,0.9619,-0.6082,0.2957,1.176
15.246000,0.9641,-0.6165,0.2798,1.178
15.252000,0.9663,-0.6277,0.2602,1.181
15.256000,0.9712,-0.6404,0.2387,1.188
15.260000,0.9798,-0.6561,0.2146,1.199
15.265000,0.9942,-0.6754,0.1901,1.217
15.267000,1.0118,-0.6974,0.1650,1.240
15.271000,1.0301,-0.7201,0.1427,1.265
15.275000,1.0487,-0.7416,0.1227,1.290
15.279000,1.0675,-0.7616,0.1039,1.315
15.283000,1.0887,-0.7782,0.0863,1.341
15.287000,1.1119,-0.7934,0.0685,1.368
15.290000,1.1332,-0.8068,0.0494,1.392
15.304000,1.1579,-0.8205,0.0350,1.420
15.305000,1.1833,-0.8332,0.0242,1.447
15.306000,1.2082,-0.8454,0.0130,1.475
15.307000,1.2324,-0.8532,0.0015,1.499
15.312000,1.2532,-0.8552,-0.0082,1.517
15.336000,1.2722,-0.8500,-0.0112,1.530
15.337000,1.2861,-0.8405,-0.0068,1.536
15.337000,1.3015,-0.8249,0.0035,1.541
15.338000,1.3203,-0.8117,0.0081,1.550
15.338000,1.3304,-0.7941,0.0118,1.549
15.338000,1.3335,-0.7689,0.0257,1.540
15.339000,1.3360,-0.7394,0.0423,1.528
15.347000,1.3348,-0.7074,0.0604,1.512
15.348000,1.3274,-0.6744,0.0795,1.491
15.351000,1.3145,-0.6417,0.1000,1.466
15.356000,1.2964,-0.6114,0.1225,1.439
15.360000,1.2749,-0.5828,0.1457,1.409
15.364000,1.2534,-0.5542,0.1723,1.381
15.367000,1.2299,-0.5268,0.2021,1.353
15.370000,1.2038,-0.5041,0.2346,1.326
15.375000,1.1757,-0.4863,0.2651,1.300
15.384000,1.1486,-0.4672,0.2908,1.274
15.387000,1.1251,-0.4528,0.3135,1.253
15.387000,1.1000,-0.4421,0.3343,1.232
15.391000,1.0704,-0.4335,0.3506,1.207
15.424000,1.0377,-0.4311,0.3607,1.180
15.425000,1.0067,-0.4345,0.3655,1.156
15.425000,0.9742,-0.4428,0.3655,1.131
15.425000,0.9414,-0.4538,0.3602,1.105
15.426000,0.9111,-0.4684,0.3492,1.082
15.426000,0.8840,-0.4855,0.3299,1.061
15.427000,0.8613,-0.5014,0.3111,1.044
15.427000,0.8393,-0.5183,0.2954,1.030
15.427000,0.8207,-0.5393,0.2810,1.021
15.432000,0.8066,-0.5610,0.2686,1.019
15.434000,0.7975,-0.5806,0.2563,1.019
15.439000,0.7909,-0.5967,0.2436,1.020
15.443000,0.7878,-0.6079,0.2270,1.021
15.448000,0.7895,-0.6133,0.2077,1.021
15.451000,0.7956,-0.6128,0.1865,1.021
15.455000,0.8058,-0.6062,0.1652,1.022
15.458000,0.8207,-0.5955,0.1420,1.024
15.463000,0.8400,-0.5845,0.1181,1.030
15.466000,0.8623,-0.5732,0.0968,1.040
15.470000,0.8835,-0.5601,0.0802,1.049
15.474000,0.9040,-0.5459,0.0707,1.058
15.479000,0.9207,-0.5312,0.0653,1.065
15.483000,0.9326,-0.5166,0.0619,1.068
15.486000,0.9417,-0.5034,0.0594,1.069
15.490000,0.9453,-0.4938,0.0562,1.068
15.496000,0.9466,-0.4860,0.0516,1.065
15.499000,0.9431,-0.4799,0.0477,1.059
15.503000,0.9373,-0.4758,0.0455,1.052
15.506000,0.9287,-0.4709,0.0450,1.042
15.545000,0.9182,-0.4662,0.0453,1.031
15.546000,0.9058,-0.4621,0.0455,1.018
15.547000,0.8918,-0.4606,0.0450,1.005
15.547000,0.8769,-0.4599,0.0435,0.991
15.547000,0.8601,-0.4606,0.0406,0.976
15.547000,0.8430,-0.4626,0.0377,0.962
15.548000,0.8246,-0.4648,0.0377,0.947
15.548000,0.8080,-0.4682,0.0391,0.935
15.548000,0.7919,-0.4694,0.0423,0.922
15.548000,0.7770,-0.4716,0.0467,0.910
15.551000,0.7631,-0.4743,0.0487,0.900
15.555000,0.7526,-0.4767,0.0494,0.892
15.561000,0.7526,-0.4799,0.0492,0.894
15.564000,0.7364,-0.4821,0.0475,0.882
15.567000,0.7323,-0.4819,0.0453,0.878
15.571000,0.7306,-0.4785,0.0409,0.874
15.575000,0.7303,-0.4721,0.0347,0.870
15.580000,0.7313,-0.4648,0.0262,0.867
15.583000,0.7325,-0.4570,0.0164,0.864
15.589000,0.7342,-0.4494,0.0067,0.861
15.592000,0.7367,-0.4423,-0.0021,0.859
15.595000,0.7382,-0.4379,-0.0097,0.858
15.599000,0.7396,-0.4330,-0.0158,0.857
15.602000,0.7399,-0.4276,-0.0207,0.855
15.606000,0.7382,-0.4225,-0.0224,0.851
15.613000,0.7340,-0.4188,-0.0210,0.845
15.614000,0.7299,-0.4166,-0.0158,0.841
15.619000,0.7233,-0.4169,-0.0070,0.835
15.622000,0.7164,-0.4176,0.0018,0.829
15.661000,0.7093,-0.4186,0.0098,0.824
15.662000,0.7018,-0.4203,0.0159,0.818
15.662000,0.6937,-0.4223,0.0206,0.812
15.662000,0.6839,-0.4262,0.0264,0.806
15.663000,0.6734,-0.4318,0.0345,0.801
15.663000,0.6646,-0.4369,0.0428,0.797
15.663000,0.6563,-0.4428,0.0514,0.793
15.664000,0.6473,-0.4487,0.0584,0.790
15.664000,0.6390,-0.4550,0.0655,0.787
15.664000,0.6304,-0.4626,0.0719,0.785
