time,gFx,gFy,gFz,TgF
19.549000,0.8422,-1.0125,-0.2240,1.336
19.555000,0.8439,-1.0878,-0.1947,1.390
19.557000,0.8408,-1.1579,-0.1627,1.440
19.560000,0.8351,-1.2224,-0.1282,1.486
19.564000,0.8256,-1.2793,-0.0955,1.526
19.624000,0.8163,-1.3286,-0.0644,1.561
19.624000,0.8093,-1.3699,-0.0361,1.592
19.625000,0.8066,-1.4022,-0.0092,1.618
19.625000,0.8085,-1.4247,0.0157,1.638
19.625000,0.8163,-1.4393,0.0404,1.655
19.625000,0.8286,-1.4466,0.0663,1.668
19.626000,0.8457,-1.4486,0.0924,1.680
19.626000,0.8667,-1.4474,0.1200,1.691
19.626000,0.8913,-1.4408,0.1498,1.701
19.626000,0.9202,-1.4298,0.1796,1.710
19.627000,0.9517,-1.4146,0.2085,1.718
19.627000,0.9849,-1.3975,0.2348,1.726
19.627000,1.0176,-1.3802,0.2558,1.734
19.627000,1.0516,-1.3624,0.2693,1.742
19.627000,1.0873,-1.3455,0.2771,1.752
19.628000,1.1237,-1.3301,0.2839,1.764
19.632000,1.1611,-1.3162,0.2932,1.779
19.636000,1.1984,-1.3032,0.3059,1.797
19.640000,1.2363,-1.2915,0.3213,1.817
19.644000,1.2717,-1.2793,0.3387,1.835
19.648000,1.3045,-1.2685,0.3575,1.854
19.652000,1.3352,-1.2605,0.3734,1.874
19.656000,1.3616,-1.2573,0.3851,1.893
19.660000,1.3812,-1.2576,0.3922,1.909
19.664000,1.3924,-1.2629,0.3927,1.920
19.670000,1.3931,-1.2703,0.3900,1.925
19.672000,1.3853,-1.2810,0.3861,1.926
19.676000,1.3680,-1.2915,0.3836,1.920
19.680000,1.3428,-1.3003,0.3822,1.908
19.703000,1.3118,-1.3076,0.3819,1.891
19.704000,1.2739,-1.3130,0.3814,1.869
19.704000,1.2307,-1.3159,0.3812,1.842
19.704000,1.1860,-1.3142,0.3802,1.811
19.704000,1.1393,-1.3074,0.3780,1.775
19.705000,1.0922,-1.2964,0.3780,1.737
19.708000,1.0470,-1.2786,0.3802,1.696
19.712000,1.0047,-1.2556,0.3839,1.653
19.716000,0.9641,-1.2270,0.3853,1.607
19.720000,0.9236,-1.1950,0.3829,1.558
19.724000,0.8830,-1.1615,0.3758,1.507
19.728000,0.8432,-1.1268,0.3658,1.454
19.732000,0.8432,-1.0931,0.3543,1.425
19.736000,0.7731,-1.0592,0.3423,1.355
19.740000,0.7433,-1.0267,0.3313,1.310
19.744000,0.7179,-0.9949,0.3218,1.268
19.748000,0.6966,-0.9644,0.3108,1.230
19.753000,0.6795,-0.9336,0.2976,1.192
19.757000,0.6683,-0.8999,0.2820,1.156
19.760000,0.6592,-0.8689,0.2637,1.122
19.764000,0.6519,-0.8417,0.2431,1.092
19.770000,0.6439,-0.8180,0.2221,1.064
19.773000,0.6336,-0.7973,0.2014,1.038
19.776000,0.6241,-0.7787,0.1826,1.014
19.780000,0.6145,-0.7626,0.1620,0.993
19.784000,0.6065,-0.7511,0.1388,0.975
19.835000,0.5957,-0.7430,0.1156,0.959
19.836000,0.5816,-0.7369,0.0934,0.943
19.836000,0.5627,-0.7328,0.0736,0.927
19.836000,0.5427,-0.7272,0.0565,0.909
19.837000,0.5232,-0.7218,0.0411,0.892
19.837000,0.5036,-0.7181,0.0269,0.878
19.837000,0.4843,-0.7118,0.0111,0.861
19.837000,0.4636,-0.7057,-0.0061,0.844
19.837000,0.4430,-0.7003,-0.0212,0.829
19.837000,0.4230,-0.6954,-0.0344,0.815
19.838000,0.4049,-0.6905,-0.0466,0.802
19.838000,0.3910,-0.6847,-0.0549,0.790
19.838000,0.3795,-0.6763,-0.0603,0.778
19.840000,0.3693,-0.6676,-0.0637,0.766
19.845000,0.3590,-0.6588,-0.0659,0.753
19.849000,0.3509,-0.6497,-0.0657,0.741
19.853000,0.3429,-0.6404,-0.0652,0.729
19.856000,0.3365,-0.6314,-0.0630,0.718
19.861000,0.3314,-0.6224,-0.0603,0.708
19.865000,0.3270,-0.6136,-0.0581,0.698
19.871000,0.3238,-0.6050,-0.0569,0.689
19.873000,0.3226,-0.5955,-0.0576,0.680
19.877000,0.3206,-0.5860,-0.0620,0.671
19.881000,0.3189,-0.5774,-0.0688,0.663
19.920000,0.3160,-0.5706,-0.0749,0.657
19.920000,0.3111,-0.5642,-0.0811,0.649
19.921000,0.3060,-0.5605,-0.0869,0.645
19.921000,0.3011,-0.5574,-0.0930,0.640
19.921000,0.2955,-0.5554,-0.0999,0.637
19.921000,0.2877,-0.5539,-0.1077,0.633
19.922000,0.2796,-0.5537,-0.1157,0.631
19.922000,0.2720,-0.5537,-0.1253,0.630
19.922000,0.2662,-0.5542,-0.1333,0.629
19.922000,0.2603,-0.5544,-0.1392,0.628
19.924000,0.2542,-0.5537,-0.1419,0.626
19.928000,0.2449,-0.5527,-0.1409,0.621
19.932000,0.2342,-0.5561,-0.1382,0.619
19.936000,0.2236,-0.5610,-0.1326,0.618
19.940000,0.2119,-0.5642,-0.1270,0.616
19.944000,0.2004,-0.5674,-0.1214,0.614
19.949000,0.1914,-0.5696,-0.1121,0.611
19.953000,0.1807,-0.5725,-0.1008,0.609
19.957000,0.1694,-0.5725,-0.0923,0.604
19.960000,0.1579,-0.5742,-0.0859,0.602
19.964000,0.1491,-0.5779,-0.0774,0.602
19.968000,0.1384,-0.5806,-0.0661,0.600
19.972000,0.1274,-0.5852,-0.0515,0.601
19.976000,0.1191,-0.5908,-0.0388,0.604
19.980000,0.1127,-0.5960,-0.0283,0.607
19.991000,0.1078,-0.6009,-0.0178,0.611
19.991000,0.1017,-0.6075,-0.0146,0.616
19.992000,0.0978,-0.6106,-0.0107,0.619
19.996000,0.0964,-0.6162,-0.0092,0.624
20.050000,0.0973,-0.6250,-0.0082,0.633
20.051000,0.1000,-0.6390,-0.0061,0.647
20.051000,0.1049,-0.6558,-0.0043,0.664
20.051000,0.1110,-0.6744,-0.0034,0.683
20.051000,0.1174,-0.6944,-0.0021,0.704
20.052000,0.1242,-0.7140,-0.0017,0.725
20.052000,0.1340,-0.7335,-0.0036,0.746
20.052000,0.1450,-0.7523,-0.0080,0.766
20.052000,0.1565,-0.7731,-0.0148,0.789
20.052000,0.1701,-0.7978,-0.0224,0.816
20.053000,0.1829,-0.8263,-0.0271,0.847
20.053000,0.1924,-0.8559,-0.0307,0.878
20.053000,0.1990,-0.8884,-0.0319,0.911
20.054000,0.2046,-0.9209,-0.0327,0.944
20.056000,0.2097,-0.9527,-0.0312,0.976
20.060000,0.2144,-0.9839,-0.0312,1.007
20.064000,0.2200,-1.0142,-0.0302,1.038
20.068000,0.2241,-1.0479,-0.0263,1.072
20.072000,0.2300,-1.0809,-0.0217,1.105
20.076000,0.2383,-1.1137,-0.0146,1.139
20.080000,0.2539,-1.1444,-0.0034,1.172
20.085000,0.2759,-1.1730,0.0101,1.205
20.088000,0.3082,-1.1955,0.0257,1.235
20.093000,0.3495,-1.2114,0.0418,1.261
20.097000,0.4003,-1.2214,0.0582,1.287
20.100000,0.4618,-1.2253,0.0726,1.311
20.104000,0.5315,-1.2243,0.0834,1.337
20.108000,0.6048,-1.2182,0.0902,1.363
20.112000,0.6803,-1.2072,0.0975,1.389
20.120000,0.7531,-1.1938,0.1071,1.416
20.121000,0.8215,-1.1803,0.1176,1.443
20.124000,0.8823,-1.1691,0.1283,1.470
20.128000,0.9365,-1.1571,0.1388,1.495
20.132000,0.9844,-1.1457,0.1479,1.518
20.175000,1.0257,-1.1337,0.1545,1.537
20.175000,1.0587,-1.1200,0.1615,1.550
20.175000,1.0856,-1.1041,0.1706,1.558
20.176000,1.1041,-1.0860,0.1830,1.560
20.176000,1.1132,-1.0687,0.1965,1.556
20.176000,1.1159,-1.0531,0.2119,1.549
20.176000,1.1112,-1.0365,0.2248,1.536
20.177000,1.1022,-1.0181,0.2341,1.519
20.177000,1.0912,-0.9979,0.2412,1.498
20.177000,1.0768,-0.9778,0.2451,1.475
20.177000,1.0602,-0.9585,0.2453,1.450
20.181000,1.0453,-0.9400,0.2407,1.426
20.185000,1.0316,-0.9233,0.2326,1.404
20.190000,1.0206,-0.9084,0.2199,1.384
20.194000,1.0123,-0.8972,0.2006,1.367
20.196000,1.0081,-0.8908,0.1764,1.357
20.201000,1.0064,-0.8904,0.1515,1.352
20.205000,1.0030,-0.8945,0.1291,1.350
20.209000,0.9988,-0.9036,0.1100,1.351
20.214000,0.9917,-0.9167,0.0961,1.354
20.219000,0.9839,-0.9316,0.0841,1.358
20.221000,0.9749,-0.9492,0.0719,1.363
20.228000,0.9627,-0.9622,0.0575,1.362
20.228000,0.9492,-0.9739,0.0409,1.361
20.250000,0.9363,-0.9834,0.0220,1.358
20.251000,0.9265,-0.9895,0.0047,1.356
20.252000,0.9211,-0.9935,-0.0117,1.355
20.252000,0.9199,-0.9944,-0.0244,1.355
20.252000,0.9246,-0.9893,-0.0349,1.355
20.253000,0.9319,-0.9761,-0.0437,1.350
20.257000,0.9419,-0.9580,-0.0534,1.345
20.260000,0.9527,-0.9351,-0.0652,1.336
20.265000,0.9639,-0.9079,-0.0752,1.326
20.268000,0.9764,-0.8781,-0.0857,1.316
20.273000,0.9920,-0.8435,-0.0952,1.306
20.277000,1.0088,-0.8051,-0.1038,1.295
20.280000,1.0274,-0.7665,-0.1104,1.287
20.284000,1.0475,-0.7262,-0.1160,1.280
20.288000,1.0680,-0.6861,-0.1209,1.275
20.292000,1.0873,-0.6465,-0.1245,1.271
20.296000,1.1032,-0.6082,-0.1280,1.266
20.300000,1.1141,-0.5713,-0.1292,1.259
20.304000,1.1220,-0.5368,-0.1319,1.251
20.308000,1.1268,-0.5061,-0.1350,1.243
20.312000,1.1288,-0.4789,-0.1404,1.234
20.316000,1.1281,-0.4562,-0.1463,1.226
20.320000,1.1237,-0.4379,-0.1526,1.216
20.324000,1.1149,-0.4237,-0.1585,1.203
20.328000,1.1019,-0.4127,-0.1661,1.188
20.333000,1.0878,-0.4044,-0.1754,1.174
20.346000,1.0716,-0.3998,-0.1849,1.159
20.347000,1.0533,-0.3981,-0.1915,1.142
20.347000,1.0360,-0.3995,-0.1961,1.128
20.409000,1.0189,-0.4022,-0.1991,1.113
20.410000,1.0045,-0.4030,-0.2013,1.101
20.410000,0.9932,-0.4030,-0.2034,1.091
20.410000,0.9822,-0.4039,-0.2086,1.082
20.410000,0.9707,-0.4039,-0.2154,1.073
20.411000,0.9580,-0.4010,-0.2218,1.062
20.411000,0.9456,-0.3961,-0.2284,1.050
20.411000,0.9326,-0.3908,-0.2335,1.038
20.413000,0.9207,-0.3849,-0.2386,1.026
20.413000,0.9116,-0.3785,-0.2423,1.016
20.413000,0.9028,-0.3712,-0.2442,1.006
20.413000,0.8938,-0.3634,-0.2447,0.995
20.414000,0.8874,-0.3565,-0.2438,0.987
20.414000,0.8828,-0.3509,-0.2401,0.980
20.414000,0.8801,-0.3446,-0.2347,0.974
20.414000,0.8803,-0.3397,-0.2281,0.971
20.415000,0.8833,-0.3363,-0.2245,0.971
20.417000,0.8857,-0.3343,-0.2242,0.973
20.420000,0.8882,-0.3370,-0.2252,0.976
20.424000,0.8887,-0.3434,-0.2257,0.979
20.428000,0.8852,-0.3526,-0.2223,0.978
20.433000,0.8794,-0.3658,-0.2159,0.977
20.437000,0.8730,-0.3822,-0.2076,0.975
20.440000,0.8654,-0.4010,-0.2013,0.975
20.445000,0.8584,-0.4210,-0.1959,0.976
20.448000,0.8510,-0.4389,-0.1949,0.977
20.486000,0.8457,-0.4548,-0.1959,0.980
20.486000,0.8408,-0.4692,-0.1959,0.983
20.487000,0.8356,-0.4824,-0.1942,0.984
20.487000,0.8320,-0.4953,-0.1893,0.987
20.487000,0.8264,-0.5097,-0.1824,0.988
20.487000,0.8210,-0.5224,-0.1776,0.989
20.487000,0.8156,-0.5295,-0.1758,0.988
20.488000,0.8117,-0.5298,-0.1776,0.985
20.488000,0.8083,-0.5254,-0.1832,0.981
20.488000,0.8093,-0.5175,-0.1905,0.979
20.493000,0.8136,-0.5061,-0.1973,0.978
20.496000,0.8217,-0.4934,-0.2032,0.980
20.500000,0.8322,-0.4821,-0.2066,0.984
20.504000,0.8447,-0.4714,-0.2103,0.990
20.508000,0.8562,-0.4604,-0.2140,0.995
20.513000,0.8676,-0.4509,-0.2193,1.002
20.516000,0.8806,-0.4443,-0.2232,1.011
20.520000,0.8930,-0.4418,-0.2223,1.021
20.524000,0.9043,-0.4411,-0.2193,1.030
20.528000,0.9153,-0.4447,-0.2162,1.040
20.532000,0.9229,-0.4518,-0.2130,1.049
20.537000,0.9290,-0.4618,-0.2096,1.058
20.540000,0.9329,-0.4765,-0.2061,1.068
20.544000,0.9348,-0.4938,-0.2017,1.076
20.548000,0.9334,-0.5163,-0.1961,1.085
20.579000,0.9302,-0.5425,-0.1885,1.093
20.579000,0.9268,-0.5713,-0.1815,1.104
20.580000,0.9241,-0.5987,-0.1768,1.115
20.580000,0.9224,-0.6260,-0.1690,1.127
20.580000,0.9185,-0.6546,-0.1619,1.139
20.581000,0.9172,-0.6820,-0.1563,1.154
20.581000,0.9189,-0.7086,-0.1524,1.170
20.581000,0.9221,-0.7335,-0.1470,1.187
20.586000,0.9253,-0.7572,-0.1394,1.204
20.588000,0.9292,-0.7790,-0.1289,1.219
20.592000,0.9326,-0.7983,-0.1165,1.233
20.596000,0.9341,-0.8161,-0.1016,1.245
20.600000,0.9343,-0.8322,-0.0830,1.254
20.604000,0.9331,-0.8430,-0.0630,1.259
20.608000,0.9331,-0.8498,-0.0417,1.263
20.612000,0.9341,-0.8530,-0.0197,1.265
20.617000,0.9365,-0.8510,0.0035,1.265
20.620000,0.9407,-0.8461,0.0257,1.266
20.625000,0.9461,-0.8364,0.0487,1.264
20.629000,0.9505,-0.8242,0.0714,1.260
20.633000,0.9566,-0.8124,0.0914,1.258
20.636000,0.9629,-0.8000,0.1085,1.257
20.641000,0.9678,-0.7892,0.1225,1.255
20.645000,0.9702,-0.7809,0.1344,1.253
20.648000,0.9712,-0.7758,0.1447,1.251
20.663000,0.9710,-0.7743,0.1523,1.251
20.664000,0.9702,-0.7799,0.1571,1.255
20.664000,0.9683,-0.7921,0.1613,1.261
20.724000,0.9668,-0.8097,0.1623,1.272
20.725000,0.9654,-0.8334,0.1608,1.285
20.725000,0.9627,-0.8640,0.1611,1.304
20.725000,0.9595,-0.9006,0.1569,1.325
20.726000,0.9561,-0.9404,0.1486,1.349
20.726000,0.9544,-0.9842,0.1344,1.377
20.726000,0.9524,-1.0303,0.1115,1.408
20.726000,0.9453,-1.0831,0.0885,1.440
20.726000,0.9380,-1.1395,0.0658,1.477
20.727000,0.9373,-1.1960,0.0396,1.520
20.727000,0.9483,-1.2444,0.0130,1.565
20.727000,0.9637,-1.2913,-0.0068,1.611
20.727000,0.9766,-1.3379,-0.0161,1.657
20.727000,0.9871,-1.3814,-0.0168,1.698
20.728000,0.9983,-1.4173,-0.0166,1.734
20.728000,1.0103,-1.4454,-0.0156,1.764
20.728000,1.0223,-1.4674,-0.0148,1.788
20.732000,1.0333,-1.4791,-0.0151,1.804
20.736000,1.0443,-1.4826,-0.0166,1.813
20.740000,1.0501,-1.4830,-0.0183,1.817
20.744000,1.0538,-1.4762,-0.0190,1.814
20.749000,1.0538,-1.4620,-0.0188,1.802
20.757000,1.0592,-1.4420,-0.0158,1.789
20.757000,1.0599,-1.4166,-0.0092,1.769
20.760000,1.0570,-1.3917,0.0003,1.748
20.765000,1.0531,-1.3685,0.0142,1.727
20.819000,1.0528,-1.3431,0.0372,1.707
20.819000,1.0597,-1.3167,0.0680,1.691
20.819000,1.0699,-1.2905,0.1027,1.680
20.820000,1.0802,-1.2641,0.1371,1.668
20.820000,1.0865,-1.2395,0.1667,1.657
20.820000,1.0875,-1.2189,0.1884,1.644
20.821000,1.0814,-1.2031,0.2041,1.630
20.821000,1.0685,-1.1923,0.2172,1.616
20.821000,1.0479,-1.1835,0.2314,1.598
20.821000,1.0230,-1.1745,0.2478,1.577
20.821000,0.9971,-1.1647,0.2646,1.556
20.821000,0.9695,-1.1547,0.2764,1.533
20.822000,0.9412,-1.1437,0.2835,1.508
20.822000,0.9070,-1.1315,0.2874,1.478
20.826000,0.8696,-1.1178,0.2896,1.446
20.828000,0.8286,-1.1022,0.2913,1.409
20.832000,0.7846,-1.0865,0.2932,1.372
20.836000,0.7401,-1.0694,0.2962,1.334
20.840000,0.6949,-1.0516,0.2954,1.295
20.844000,0.6507,-1.0294,0.2918,1.252
20.848000,0.6050,-1.0054,0.2871,1.208
20.852000,0.5576,-0.9815,0.2825,1.164
20.856000,0.5117,-0.9566,0.2793,1.120
20.861000,0.4689,-0.9348,0.2820,1.083
20.871000,0.4279,-0.9123,0.2859,1.047
20.873000,0.3930,-0.8830,0.2913,1.009
20.873000,0.3641,-0.8503,0.2932,0.970
20.876000,0.3363,-0.8178,0.2900,0.931
20.880000,0.3104,-0.7873,0.2852,0.893
20.920000,0.2872,-0.7616,0.2805,0.861
20.921000,0.2647,-0.7372,0.2744,0.830
20.921000,0.2500,-0.7091,0.2688,0.798
20.921000,0.2415,-0.6810,0.2624,0.769
20.921000,0.2346,-0.6539,0.2554,0.740
20.921000,0.2261,-0.6297,0.2468,0.713
20.922000,0.2188,-0.6070,0.2370,0.687
20.922000,0.2134,-0.5845,0.2243,0.661
20.922000,0.2102,-0.5642,0.2087,0.637
20.922000,0.2102,-0.5478,0.1938,0.618
20.925000,0.2122,-0.5317,0.1782,0.600
20.928000,0.2166,-0.5168,0.1620,0.583
20.932000,0.2224,-0.5029,0.1454,0.569
20.936000,0.2298,-0.4885,0.1283,0.555
20.940000,0.2356,-0.4748,0.1105,0.541
20.944000,0.2410,-0.4614,0.0907,0.528
20.948000,0.2437,-0.4513,0.0699,0.518
20.952000,0.2447,-0.4455,0.0477,0.510
20.956000,0.2429,-0.4435,0.0238,0.506
20.960000,0.2429,-0.4435,-0.0007,0.506
20.964000,0.2373,-0.4445,-0.0253,0.505
20.969000,0.2342,-0.4469,-0.0503,0.507
20.973000,0.2332,-0.4484,-0.0754,0.511
20.976000,0.2332,-0.4494,-0.0991,0.516
20.980000,0.2346,-0.4491,-0.1214,0.521
20.987000,0.2378,-0.4491,-0.1441,0.528
20.988000,0.2461,-0.4469,-0.1641,0.536
20.993000,0.2593,-0.4445,-0.1783,0.545
20.996000,0.2745,-0.4430,-0.1866,0.554
21.000000,0.2906,-0.4408,-0.1890,0.561
21.051000,0.3106,-0.4369,-0.1898,0.569
21.052000,0.3360,-0.4264,-0.1881,0.575
21.052000,0.3634,-0.4147,-0.1822,0.581
21.052000,0.3895,-0.4069,-0.1719,0.589
21.052000,0.4169,-0.3976,-0.1602,0.598
21.053000,0.4433,-0.3895,-0.1509,0.609
21.053000,0.4689,-0.3788,-0.1448,0.620
21.053000,0.4929,-0.3712,-0.1355,0.632
21.053000,0.5102,-0.3653,-0.1262,0.640
21.053000,0.5239,-0.3597,-0.1179,0.646
21.054000,0.5378,-0.3536,-0.1118,0.653
21.054000,0.5500,-0.3480,-0.1082,0.660
21.055000,0.5596,-0.3419,-0.1069,0.664
21.056000,0.5652,-0.3363,-0.1062,0.666
21.060000,0.5698,-0.3329,-0.1072,0.669
21.064000,0.5737,-0.3321,-0.1072,0.672
21.069000,0.5750,-0.3324,-0.1052,0.672
21.072000,0.5708,-0.3346,-0.1001,0.669
21.076000,0.5637,-0.3372,-0.0942,0.664
21.080000,0.5637,-0.3412,-0.0867,0.665
21.085000,0.5425,-0.3480,-0.0786,0.649
21.088000,0.5271,-0.3570,-0.0710,0.641
21.092000,0.5105,-0.3673,-0.0644,0.632
21.096000,0.4924,-0.3783,-0.0578,0.624
21.107000,0.4741,-0.3886,-0.0510,0.615
21.107000,0.4562,-0.3973,-0.0412,0.606
21.113000,0.4391,-0.4057,-0.0295,0.599
21.113000,0.4247,-0.4120,-0.0166,0.592
21.158000,0.4135,-0.4179,-0.0029,0.588
21.159000,0.4039,-0.4213,0.0096,0.584
21.159000,0.3974,-0.4220,0.0218,0.580
21.160000,0.3915,-0.4223,0.0335,0.577
21.160000,0.3866,-0.4215,0.0440,0.574
21.160000,0.3856,-0.4213,0.0545,0.574
21.160000,0.3861,-0.4203,0.0648,0.574
21.160000,0.3864,-0.4213,0.0743,0.576
21.161000,0.3856,-0.4245,0.0812,0.579
21.161000,0.3851,-0.4286,0.0873,0.583
21.161000,0.3842,-0.4347,0.0907,0.587
21.163000,0.3866,-0.4421,0.0917,0.594
21.164000,0.3920,-0.4504,0.0919,0.604
21.169000,0.3998,-0.4574,0.0912,0.614
21.174000,0.4088,-0.4667,0.0878,0.627
21.176000,0.4169,-0.4794,0.0797,0.640
21.180000,0.4225,-0.4965,0.0690,0.656
21.186000,0.4237,-0.5188,0.0567,0.672
21.188000,0.4181,-0.5459,0.0453,0.689
21.192000,0.4093,-0.5776,0.0343,0.709
21.196000,0.4005,-0.6096,0.0238,0.730
21.206000,0.3932,-0.6414,0.0140,0.752
21.206000,0.3864,-0.6746,0.0037,0.777
21.209000,0.3810,-0.7101,-0.0056,0.806
21.213000,0.3776,-0.7460,-0.0146,0.836
21.216000,0.3756,-0.7831,-0.0212,0.869
21.259000,0.3749,-0.8222,-0.0246,0.904
21.259000,0.3768,-0.8610,-0.0263,0.940
21.260000,0.3820,-0.9004,-0.0275,0.978
21.260000,0.3930,-0.9395,-0.0261,1.019
21.260000,0.4086,-0.9771,-0.0236,1.059
21.261000,0.4301,-1.0106,-0.0200,1.098
21.261000,0.4533,-1.0428,-0.0124,1.137
21.261000,0.4787,-1.0738,-0.0036,1.176
21.261000,0.5041,-1.1014,0.0049,1.211
21.262000,0.5305,-1.1242,0.0113,1.243
21.262000,0.5586,-1.1454,0.0174,1.274
21.265000,0.5850,-1.1684,0.0269,1.307
21.268000,0.6099,-1.1938,0.0394,1.341
21.272000,0.6346,-1.2177,0.0514,1.374
21.276000,0.6588,-1.2380,0.0638,1.404
21.280000,0.6842,-1.2578,0.0812,1.434
21.285000,0.7074,-1.2790,0.0990,1.465
21.288000,0.7279,-1.3025,0.1190,1.497
21.294000,0.7484,-1.3245,0.1420,1.528
21.296000,0.7687,-1.3457,0.1674,1.559
21.300000,0.7882,-1.3670,0.1960,1.590
21.304000,0.8066,-1.3865,0.2282,1.620
21.308000,0.8244,-1.4041,0.2617,1.649
21.312000,0.8432,-1.4198,0.2957,1.678
21.316000,0.8623,-1.4325,0.3282,1.704
21.325000,0.8833,-1.4440,0.3575,1.730
21.326000,0.9077,-1.4491,0.3851,1.753
21.328000,0.9353,-1.4498,0.4115,1.774
21.332000,0.9624,-1.4430,0.4374,1.789
21.383000,0.9922,-1.4317,0.4598,1.802
21.384000,1.0208,-1.4161,0.4774,1.810
21.384000,1.0475,-1.3966,0.4909,1.813
21.384000,1.0699,-1.3782,0.5011,1.815
21.384000,1.0868,-1.3631,0.5041,1.815
21.385000,1.1053,-1.3433,0.4982,1.810
21.385000,1.1244,-1.3201,0.4855,1.801
21.385000,1.1403,-1.2959,0.4679,1.788
21.385000,1.1535,-1.2744,0.4464,1.776
21.385000,1.1676,-1.2532,0.4217,1.764
21.386000,1.1838,-1.2309,0.3975,1.753
21.386000,1.1955,-1.2126,0.3731,1.743
21.386000,1.2043,-1.1918,0.3494,1.730
21.388000,1.2158,-1.1650,0.3225,1.714
21.392000,1.2253,-1.1383,0.2891,1.697
21.397000,1.2324,-1.1119,0.2512,1.679
21.401000,1.2343,-1.0863,0.2102,1.658
21.404000,1.2302,-1.0606,0.1689,1.633
21.408000,1.2268,-1.0313,0.1222,1.607
21.413000,1.2246,-1.0018,0.0709,1.584
21.416000,1.2180,-0.9727,0.0194,1.559
21.420000,1.2021,-0.9448,-0.0288,1.529
21.424000,1.1818,-0.9172,-0.0710,1.498
21.428000,1.1635,-0.8877,-0.1104,1.468
21.432000,1.1486,-0.8564,-0.1470,1.440
21.465000,1.1347,-0.8234,-0.1822,1.414
21.466000,1.1212,-0.7907,-0.2159,1.389
21.466000,1.1066,-0.7572,-0.2521,1.364
21.466000,1.0904,-0.7245,-0.2880,1.340
21.467000,1.0726,-0.6927,-0.3185,1.316
21.467000,1.0726,-0.6592,-0.3442,1.305
21.467000,1.0440,-0.6250,-0.3666,1.271
21.467000,1.0350,-0.5913,-0.3840,1.252
21.469000,1.0262,-0.5581,-0.3955,1.233
21.473000,1.0172,-0.5266,-0.4008,1.213
21.476000,1.0084,-0.4990,-0.4021,1.195
21.481000,1.0025,-0.4726,-0.3989,1.178
21.485000,1.0001,-0.4501,-0.3938,1.165
21.488000,0.9996,-0.4281,-0.3889,1.155
21.493000,1.0005,-0.4030,-0.3813,1.144
21.497000,1.0005,-0.3744,-0.3769,1.133
21.500000,0.9993,-0.3475,-0.3698,1.121
21.504000,0.9974,-0.3211,-0.3593,1.108
21.508000,0.9913,-0.3008,-0.3459,1.092
21.512000,0.9817,-0.2840,-0.3315,1.074
21.516000,0.9673,-0.2718,-0.3158,1.053
21.520000,0.9531,-0.2615,-0.2992,1.033
21.524000,0.9375,-0.2537,-0.2816,1.011
21.528000,0.9209,-0.2488,-0.2655,0.990
21.532000,0.9033,-0.2447,-0.2528,0.969
21.560000,0.8847,-0.2420,-0.2438,0.949
21.560000,0.8674,-0.2390,-0.2381,0.931
21.560000,0.8498,-0.2361,-0.2352,0.913
21.560000,0.8332,-0.2351,-0.2335,0.897
21.561000,0.8161,-0.2356,-0.2318,0.880
21.561000,0.8007,-0.2381,-0.2325,0.867
21.561000,0.7880,-0.2432,-0.2330,0.857
21.566000,0.7770,-0.2508,-0.2335,0.849
21.570000,0.7677,-0.2603,-0.2337,0.844
21.573000,0.7601,-0.2718,-0.2342,0.841
21.577000,0.7540,-0.2842,-0.2357,0.840
21.581000,0.7470,-0.2977,-0.2372,0.838
21.584000,0.7382,-0.3128,-0.2372,0.836
21.588000,0.7264,-0.3311,-0.2355,0.832
21.592000,0.7135,-0.3509,-0.2306,0.828
21.596000,0.6988,-0.3729,-0.2220,0.823
21.600000,0.6864,-0.3949,-0.2118,0.820
21.604000,0.6734,-0.4174,-0.1995,0.817
21.608000,0.6605,-0.4396,-0.1881,0.815
21.612000,0.6483,-0.4579,-0.1766,0.813
21.617000,0.6355,-0.4748,-0.1670,0.811
21.620000,0.6233,-0.4902,-0.1583,0.809
21.625000,0.6131,-0.5039,-0.1507,0.808
21.628000,0.6053,-0.5149,-0.1431,0.807
21.632000,0.6021,-0.5232,-0.1372,0.809
21.636000,0.6021,-0.5261,-0.1304,0.810
21.640000,0.6040,-0.5263,-0.1233,0.811
21.645000,0.6106,-0.5237,-0.1170,0.813
21.649000,0.6221,-0.5188,-0.1126,0.818
21.663000,0.6382,-0.5109,-0.1094,0.825
21.664000,0.6607,-0.5017,-0.1065,0.836
21.665000,0.6837,-0.4912,-0.1040,0.848
21.666000,0.7081,-0.4797,-0.1018,0.861
21.727000,0.7320,-0.4697,-0.1011,0.876
21.727000,0.7550,-0.4631,-0.1028,0.892
21.727000,0.7782,-0.4596,-0.1067,0.910
21.728000,0.7995,-0.4570,-0.1101,0.927
21.728000,0.8205,-0.4548,-0.1140,0.945
21.728000,0.8393,-0.4545,-0.1187,0.962
21.729000,0.8562,-0.4543,-0.1248,0.977
21.729000,0.8742,-0.4565,-0.1326,0.995
21.729000,0.8904,-0.4614,-0.1392,1.012
21.729000,0.9036,-0.4711,-0.1448,1.029
21.729000,0.9148,-0.4831,-0.1512,1.046
21.730000,0.9238,-0.4995,-0.1570,1.062
21.730000,0.9309,-0.5173,-0.1619,1.077
21.730000,0.9365,-0.5354,-0.1656,1.091
21.730000,0.9426,-0.5539,-0.1658,1.106
21.730000,0.9507,-0.5725,-0.1639,1.122
